내 블로그,0.5895833333,0.0007685700077,0.03916666667,0.0005425200054,12
개인적인 아주 사소한,0.4091666667,0.008589900086,0.1633333333,0.000904200009,20
prologue blog,0.05583333333,0.01623039016,0.06666666667,0.0005425200054,12
https://blogimgs.pstatic.net/imgs/ico_n.gif,0.095,0.01620778516,0.008333333333,0.0004068900041,0
map library memo tag,0.7066666667,0.01623039016,0.12,0.0005425200054,12
아이와 내가 자란다,0.2525,0.02335096523,0.1033333333,0.0007685700077,16
서울 나들이,0.265,0.02570188526,0.1283333333,0.001491930015,32
https://blogpfthumb-phinf.pstatic.net/MjAxNjEwMjVfMTM2/MDAxNDc3MzY5OTA5NDYx.06C7tdDL7EcVFHF0MP_Als3m4iL9x2unB43OZxeWmDkg.ePscG4TjPEq9Oz_6PwOgKI2MlZRWlYOE0qeiAvM-69kg.JPEG.rim7033/profileImage.jpg?type=s1,0.2133333333,0.02902482029,0.025,0.001356300014,0
림까페 ・ 2019. 1. 29. 1:34,0.2995833333,0.02902482029,0.1341666667,0.0006329400063,14
URL 복사 이웃추가,0.6970833333,0.02902482029,0.1158333333,0.001356300014,14
아이들과 함께 생각지 못한 서울 나들이를 다녀 왔다. 갑자기 왜 서울에 갔냐고 것두 개학일이 코앞인데 말이다. ㅋㅋ 아이 친구가 박보검의 팬이다. 매우 아주 매우 좋아한다.  팬미팅을 간다길래 우리도 따라 나섰다. 물론 내 아이는 연예인에 대해서 1도 모르고 오로지 웹툰과 보컬로이드를 좋아하는 아이라서 상관없지만 그걸 핑계삼아 같이 서울 놀러 가면 좋을 것 같아서 당일로 갈려고 했던 아이 친구 엄마를 꼬셔서 즐겁게 놀다 왔다 아침에 비교적 일찍 출발했지만 서울에 도착하니 벌써 3시가 되었다 ㅠ ㅠ 다행이 숙소를 가회동에 잡아서 경복궁과 그 일대가 아주 가깝다. 북촌 전망대 바로 근처라서 숙소에서 북촌 아침 풍경을 보기 좋았다. 숙소 체크인을 하고 바로 한복 빌리러 갔다. 내 아이는 싫어하지만 아이 친구는 한복 입고 싶다고 하고 나도 꼭 입혀서 구경 다니고 싶으니 원치 않는 딸아이가 따를수 밖에 없었다. 계속 불편하다고 시큰둥했다. 그래도 한복 입으니까 이쁘던데.,0.4891666667,0.03814593788,0.5766666667,0.01288485013,15
https://postfiles.pstatic.net/MjAxOTAxMjdfNjUg/MDAxNTQ4NTg4NzQzMTQx.67ENHjmNj9cfHp_dfJazgqMaY5PN669OiDP1YJPefOAg.wa_jv13c3vHq_e4soYrsEVtimxYWeCiFLJWCxmW868cg.JPEG.rim7033/20190125_161154.jpg?type=w773,0.4895833333,0.05863737059,0.5775,0.02350920024,0
자 한복을 입었으니 경복궁으로 입장해 봅시다. 경복궁은 한복 입은 사람은 입장료 무료임. 어른들만 돈을 내고 입장. 날씨가 춥지만 바람이 많이 불지 않아서 걸어 다닐만 했다.,0.4279166667,0.07312717573,0.4541666667,0.003119490031,15
https://postfiles.pstatic.net/MjAxOTAxMjdfMjM5/MDAxNTQ4NTg4NzQ0MzE1.IHyRyLZ0Ggk8sOCKdZr3AEASkvfhaVEAOfHnCuNOo7Mg.16QEkZY5Grgr0m5X0ACC8N8HYYPW7GWSkZvQIlZVxU0g.JPEG.rim7033/20190125_161320.jpg?type=w773,0.4895833333,0.08761698088,0.5775,0.02350920024,0
4살 부터 친구인데 지금도 여전히 친구~ 분명 베프 맞는데 왜 우리 아이는 친구에게 인사를 잘 안해주는 것인지 모를 일이다. 이렇게 서로 환하게 웃을 수 있는데 말야~,0.4866666667,0.1018016185,0.5716666667,0.003119490031,15
https://postfiles.pstatic.net/MjAxOTAxMjdfMTIw/MDAxNTQ4NTg4NzQ1NjI1.uc1dQOHzhFV9jFMvGpnayVpYc-gXEVN6hragIDjLyqEg.a0Q2h-3ce5VCF6k_AUXDKoSkhKIPoQYPYG7scNQPkXIg.JPEG.rim7033/20190125_162622.jpg?type=w773,0.4895833333,0.1257290113,0.5775,0.04177404042,0
