여수케이블카 탑승권으로 경치보고 오기!,0.26,0.08203342163,0.44,0.001144576343,32,1
은비까비 ・ 2019. 1. 29. 1:42,0.1441666667,0.08443703195,0.145,0.0004578305373,14,0
여수케이블카 탑승권으로 경치보고 오기!,0.4091666667,0.08942411459,0.1616666667,0.001798619968,19,0
https://postfiles.pstatic.net/MjAxOTAxMjlfMTIw/MDAxNTQ4NjkwNTE4ODc1.NPETvfxBUFBCjno4NoLzN01TOH_Ypcrcj3AGiQEboQwg.3CcB1VFZSoqzg6XcxrfHIZi00HXKmBAfR-6FgcfHPjAg.JPEG.kmjlove1983/SE-82fc521f-a4e1-425f-9c93-5101a7d43740.jpg?type=w966,0.4091666667,0.1092252853,0.7383333333,0.02897413257,0,0
빨간색 케이블카가 보이는 전반적인 경치,0.4091666667,0.1243500441,0.1783333333,0.0004251283561,13,0
며칠전 저는 여수로 힐링을 하러 다녀왔답니다. 별다른 활동을 계획하고 가진 않았지만 오히려 여유를 느끼며 조용히 혼자만의 시간을 가진 것 같아서 마음이 편했졌어요 ㅎㅎ 쉴새없이 보이는 아름다운 풍경에 넋을 잃고 바라보는 일이 허다했고 사진에 보이는 것과 같이 탁 트인 전경이 포인트였답니다. 그럼 제가 어떻게 다녀왔고 무얼 보고 느끼고 왔는지 말씀드리도록 할께요!,0.4091666667,0.1292880735,0.26,0.007619608228,15,0
https://postfiles.pstatic.net/MjAxOTAxMjlfMTMy/MDAxNTQ4NjkwNjgzMTMx.yt4mZ-4ZaWca9cw6-rpQbT0pJKHjLltRj1YMW55Kn5Yg.68_hTb7tfS1Wtl4dGvHJw5fOZxCr0_Dh2eJldd6mn84g.JPEG.kmjlove1983/%EC%82%AC%EC%A7%842.jpg?type=w966,0.4091666667,0.1501684162,0.7383333333,0.02897413257,0,0
입구에 모형이 설치되어 있는 모습,0.4091666667,0.1652931751,0.1483333333,0.0004251283561,13,0
이 곳에 왔으니 타보는 건 인지상정이겠죠! 그래서 망설임 없이 타보기로 했어요. 저는 서울에서 내려가는 길에 미리 탑승권을 구매했는데요 밑에서 어떻게 구매했는지 말씀드리도록 할께요. 현장 매표를 하게 되면 일반 캐빈 기준으로 개인당 왕복 1만3천원이었어요. 바닥이 유리로 되어 있는 크리스탈 캐빈도 있었는데요 아이는 왕복2만원이더라고요 종류마다 가격이 다르니 참고하셔서 즐기시길 바래요 아래에 기본적인 정보를 또한 적어놓을께요!,0.4091666667,0.1706726839,0.2666666667,0.008502567121,15,0
https://simg.pstatic.net/onetile/get/201/0/0/12/3640/1736/bl_vc_bg/ol_vc_an,0.3808333333,0.1832303215,0.2133333333,0.008371758396,0,0
